Movement1,Movement2,SameClass,Subject1,Subject2,Distance
LiftOff,FirstDigitTouch,False,12,7,29.705766229165018
LiftOff,FirstDigitTouch,False,12,8,25.10739507392264
LiftOff,FirstDigitTouch,False,12,9,26.402398835993633
LiftOff,FirstDigitTouch,False,12,10,27.06533554876577
LiftOff,FirstDigitTouch,False,12,11,31.871638281084984
LiftOff,FirstDigitTouch,False,8,1,29.10643777288191
LiftOff,FirstDigitTouch,False,8,2,27.08996420708656
LiftOff,FirstDigitTouch,False,8,3,28.748907431312396
LiftOff,FirstDigitTouch,False,8,4,23.656456675524854
LiftOff,FirstDigitTouch,False,8,5,32.32720903646755
LiftOff,FirstDigitTouch,False,8,6,30.807173725352932
LiftOff,FirstDigitTouch,False,8,7,26.284576334575526
LiftOff,FirstDigitTouch,False,8,9,26.342249441440398
LiftOff,FirstDigitTouch,False,8,10,29.41304903610704
LiftOff,FirstDigitTouch,False,8,11,29.2161516956553
LiftOff,FirstDigitTouch,False,8,12,29.93444859198593
LiftOff,FirstDigitTouch,False,10,1,28.113222938292246
LiftOff,FirstDigitTouch,False,10,2,27.334373278795738
LiftOff,FirstDigitTouch,False,10,3,28.861696729399522
LiftOff,FirstDigitTouch,False,10,4,28.969594244465878
LiftOff,FirstDigitTouch,False,10,5,35.540319892955715
LiftOff,FirstDigitTouch,False,10,6,36.24205269988313
LiftOff,FirstDigitTouch,False,10,7,30.961251748563136
LiftOff,FirstDigitTouch,False,10,8,28.234968243476093
LiftOff,FirstDigitTouch,False,10,9,27.95251670736383
LiftOff,FirstDigitTouch,False,10,11,25.729989506795235
LiftOff,FirstDigitTouch,False,10,12,30.620705236399672
LiftOff,FirstDigitTouch,False,2,1,22.474326218341364
LiftOff,FirstDigitTouch,False,2,3,24.31698144034765
LiftOff,FirstDigitTouch,False,2,4,25.311919130474717
LiftOff,FirstDigitTouch,False,2,5,29.239555277267954
LiftOff,FirstDigitTouch,False,2,6,31.64782866820297
LiftOff,FirstDigitTouch,False,2,7,26.092922015228194
LiftOff,FirstDigitTouch,False,2,8,20.73703772391809
LiftOff,FirstDigitTouch,False,2,9,23.55119475997968
LiftOff,FirstDigitTouch,False,2,10,23.304132241272097
LiftOff,FirstDigitTouch,False,2,11,29.343475001974394
LiftOff,FirstDigitTouch,False,2,12,24.460847543985157
LiftOff,FirstDigitTouch,False,7,1,25.693828675517626
LiftOff,FirstDigitTouch,False,7,2,26.09205558888879
LiftOff,FirstDigitTouch,False,7,3,30.397500253995883
LiftOff,FirstDigitTouch,False,7,4,24.826269172343718
LiftOff,FirstDigitTouch,False,7,5,35.5812172695013
LiftOff,FirstDigitTouch,False,7,6,27.949223157426108
LiftOff,FirstDigitTouch,False,7,8,27.966529014977144
LiftOff,FirstDigitTouch,False,7,9,23.36419436631655
LiftOff,FirstDigitTouch,False,7,10,29.383870328376542
LiftOff,FirstDigitTouch,False,7,11,28.863054910400248
LiftOff,FirstDigitTouch,False,7,12,30.50447672501372
LiftOff,FirstDigitTouch,False,11,1,26.631152793207782
LiftOff,FirstDigitTouch,False,11,2,25.01252255372545
LiftOff,FirstDigitTouch,False,11,3,28.23780637796892
LiftOff,FirstDigitTouch,False,11,4,21.0939775528593
LiftOff,FirstDigitTouch,False,11,5,35.57274671454782
LiftOff,FirstDigitTouch,False,11,6,25.546484461079896
LiftOff,FirstDigitTouch,False,11,7,24.86631023615689
LiftOff,FirstDigitTouch,False,11,8,30.54620629176698
LiftOff,FirstDigitTouch,False,11,9,21.384453760906275
LiftOff,FirstDigitTouch,False,11,10,26.98594792419017
LiftOff,FirstDigitTouch,False,11,12,30.587624933177853
LiftOff,FirstDigitTouch,False,3,1,25.74212055427
LiftOff,FirstDigitTouch,False,3,2,22.96443457489055
LiftOff,FirstDigitTouch,False,3,4,26.534261652996022
LiftOff,FirstDigitTouch,False,3,5,26.24073637933791
LiftOff,FirstDigitTouch,False,3,6,32.90939535009599
LiftOff,FirstDigitTouch,False,3,7,26.94776663478787
LiftOff,FirstDigitTouch,False,3,8,25.93408622913539
LiftOff,FirstDigitTouch,False,3,9,26.059912117833314
LiftOff,FirstDigitTouch,False,3,10,26.43801992618327
LiftOff,FirstDigitTouch,False,3,11,30.840165814652487
LiftOff,FirstDigitTouch,False,3,12,26.270167519669172
LiftOff,FirstDigitTouch,False,6,1,27.026301797226683
LiftOff,FirstDigitTouch,False,6,2,27.428918006951854
LiftOff,FirstDigitTouch,False,6,3,29.094971329356955
LiftOff,FirstDigitTouch,False,6,4,29.49905896481481
LiftOff,FirstDigitTouch,False,6,5,41.022280886194665
LiftOff,FirstDigitTouch,False,6,7,26.631867026361203
LiftOff,FirstDigitTouch,False,6,8,31.44140664448642
LiftOff,FirstDigitTouch,False,6,9,25.982148293165732
LiftOff,FirstDigitTouch,False,6,10,26.288008641067314
LiftOff,FirstDigitTouch,False,6,11,28.88121398137567
LiftOff,FirstDigitTouch,False,6,12,32.62269750538608
LiftOff,HandStart,False,1,2,24.50188041448321
LiftOff,HandStart,False,1,3,25.62749569716995
LiftOff,HandStart,False,1,4,32.50095443383418
LiftOff,HandStart,False,1,5,34.086025492474036
LiftOff,HandStart,False,1,6,34.86748552615162
LiftOff,HandStart,False,1,7,32.05712598801922
LiftOff,HandStart,False,1,8,42.2133429395438
LiftOff,HandStart,False,1,9,41.45188100117246
LiftOff,HandStart,False,1,10,28.463459804660857
LiftOff,HandStart,False,1,11,24.47519688551559
LiftOff,HandStart,False,1,12,29.66760002906395
LiftOff,HandStart,False,2,1,31.516437865423896
LiftOff,HandStart,False,2,3,28.681727326981754
LiftOff,HandStart,False,2,4,34.768324082444636
LiftOff,HandStart,False,2,5,39.63785503883193
LiftOff,HandStart,False,2,6,30.669325086595396
LiftOff,HandStart,False,2,7,33.373079342186635
LiftOff,HandStart,False,2,8,44.60141646336519
LiftOff,HandStart,False,2,9,48.72839671239967
LiftOff,HandStart,False,2,10,32.13492660707137
LiftOff,HandStart,False,2,11,28.503808513560397
LiftOff,HandStart,False,2,12,34.219068135423704
LiftOff,HandStart,False,3,1,32.09811650390847
LiftOff,HandStart,False,3,2,29.268069118086625
LiftOff,HandStart,False,3,4,35.9152376202735
LiftOff,HandStart,False,3,5,41.90174145853095
LiftOff,HandStart,False,3,6,34.72538094556325
LiftOff,HandStart,False,3,7,34.50515108190821
LiftOff,HandStart,False,3,8,47.06535932963319
LiftOff,HandStart,False,3,9,46.59302667067392
LiftOff,HandStart,False,3,10,33.53879648991877
LiftOff,HandStart,False,3,11,28.68728034251267
LiftOff,HandStart,False,3,12,32.10784112896713
LiftOff,HandStart,False,4,1,25.82607329914566
LiftOff,HandStart,False,4,2,26.92695055349496
LiftOff,HandStart,False,4,3,25.151200879459985
LiftOff,HandStart,False,4,5,34.407464621432666
LiftOff,HandStart,False,4,6,31.53758563272244
LiftOff,HandStart,False,4,7,27.771524163701788
LiftOff,HandStart,False,4,8,42.77712215426811
LiftOff,HandStart,False,4,9,41.68659965745356
LiftOff,HandStart,False,4,10,30.800515022725246
LiftOff,HandStart,False,4,11,23.506827544407276
LiftOff,HandStart,False,4,12,30.9711775240843
LiftOff,HandStart,False,11,1,28.38428058905472
LiftOff,HandStart,False,11,2,24.3977701809489
LiftOff,HandStart,False,11,3,28.17046561303132
LiftOff,HandStart,False,11,4,31.744270293980772
LiftOff,HandStart,False,11,5,33.51822194899163
LiftOff,HandStart,False,11,6,29.35620486604312
LiftOff,HandStart,False,11,7,25.323467793258114
LiftOff,HandStart,False,11,8,46.449635551179114
LiftOff,HandStart,False,11,9,40.71617121818372
LiftOff,HandStart,False,11,10,31.825712530570556
LiftOff,HandStart,False,11,12,32.268731243215754
LiftOff,HandStart,False,5,1,38.24904195269801
LiftOff,HandStart,False,5,2,33.05476520237404
LiftOff,HandStart,False,5,3,34.5730678795417
LiftOff,HandStart,False,5,4,36.839575887959086
LiftOff,HandStart,False,5,6,42.102034067704594
LiftOff,HandStart,False,5,7,38.827262495636305
LiftOff,HandStart,False,5,8,45.16875055630691
LiftOff,HandStart,False,5,9,50.76780707880212
LiftOff,HandStart,False,5,10,33.970442097172864
LiftOff,HandStart,False,5,11,36.06143475930243
LiftOff,HandStart,False,5,12,29.092757555323786
LiftOff,HandStart,False,9,1,32.490658374931776
LiftOff,HandStart,False,9,2,29.297177257870572
LiftOff,HandStart,False,9,3,24.765744610273515
LiftOff,HandStart,False,9,4,25.91509524955029
LiftOff,HandStart,False,9,5,28.78100131129992
LiftOff,HandStart,False,9,6,41.3121786350029
LiftOff,HandStart,False,9,7,30.50203280038648
LiftOff,HandStart,False,9,8,43.60320029438379
LiftOff,HandStart,False,9,10,30.738404642961168
LiftOff,HandStart,False,9,11,26.179149070135672
LiftOff,HandStart,False,9,12,29.65692056334389
LiftOff,HandStart,False,12,1,33.30203552023245
LiftOff,HandStart,False,12,2,31.780902855288026
LiftOff,HandStart,False,12,3,33.73041098337807
LiftOff,HandStart,False,12,4,35.473274729085965
LiftOff,HandStart,False,12,5,42.206556971486236
LiftOff,HandStart,False,12,6,30.489293342030724
LiftOff,HandStart,False,12,7,31.885977350258894
LiftOff,HandStart,False,12,8,45.997539687345565
LiftOff,HandStart,False,12,9,50.322177319309475
LiftOff,HandStart,False,12,10,35.31689621222517
LiftOff,HandStart,False,12,11,28.654478875907415
LiftOff,HandStart,False,8,1,32.400398631619275
LiftOff,HandStart,False,8,2,26.48106216441134
LiftOff,HandStart,False,8,3,29.99221350584697
LiftOff,HandStart,False,8,4,31.955310254839855
LiftOff,HandStart,False,8,5,35.94653961997303
LiftOff,HandStart,False,8,6,36.41722272328934
LiftOff,HandStart,False,8,7,30.103219330635312
LiftOff,HandStart,False,8,9,46.582882394907074
LiftOff,HandStart,False,8,10,36.273169002361335
LiftOff,HandStart,False,8,11,28.47863966500239
LiftOff,HandStart,False,8,12,33.95918024059164
LiftOff,HandStart,False,7,1,31.5725129297452
LiftOff,HandStart,False,7,2,28.791400390871956
LiftOff,HandStart,False,7,3,30.224348957704247
LiftOff,HandStart,False,7,4,36.822374388809116
LiftOff,HandStart,False,7,5,39.07602518126379
LiftOff,HandStart,False,7,6,24.82327818177337
LiftOff,HandStart,False,7,8,47.86869462154808
LiftOff,HandStart,False,7,9,49.842270356059565
LiftOff,HandStart,False,7,10,35.56504919729108
LiftOff,HandStart,False,7,11,24.967516104934298
LiftOff,HandStart,False,7,12,36.82917856603198
LiftOff,HandStart,False,10,1,33.55290229206078
LiftOff,HandStart,False,10,2,31.392358296963213
LiftOff,HandStart,False,10,3,29.10398573800847
LiftOff,HandStart,False,10,4,34.22781765403041
LiftOff,HandStart,False,10,5,35.05906300605649
LiftOff,HandStart,False,10,6,37.6400436310725
LiftOff,HandStart,False,10,7,35.161992347030726
LiftOff,HandStart,False,10,8,42.383908825526895
LiftOff,HandStart,False,10,9,37.87690421374378
LiftOff,HandStart,False,10,11,28.0176885526403
LiftOff,HandStart,False,10,12,33.448057749875524
LiftOff,HandStart,False,6,1,30.181735116907582
LiftOff,HandStart,False,6,2,29.618582517695533
LiftOff,HandStart,False,6,3,28.60698707625718
LiftOff,HandStart,False,6,4,34.97871386843163
LiftOff,HandStart,False,6,5,36.35382000642382
LiftOff,HandStart,False,6,7,32.89338254360686
LiftOff,HandStart,False,6,8,41.0824179881003
LiftOff,HandStart,False,6,9,42.08610973119572
LiftOff,HandStart,False,6,10,31.198570069954364
LiftOff,HandStart,False,6,11,25.186343883646867
LiftOff,HandStart,False,6,12,32.13817480653484
LiftOff,LiftOff,True,2,1,22.013675492552522
LiftOff,LiftOff,True,2,3,22.524195410328844
LiftOff,LiftOff,True,2,4,25.395232451381343
LiftOff,LiftOff,True,2,5,31.41546650122928
LiftOff,LiftOff,True,2,6,28.020165652199598
LiftOff,LiftOff,True,2,7,24.079693701572815
LiftOff,LiftOff,True,2,8,27.861241149592946
LiftOff,LiftOff,True,2,9,32.31646219685801
LiftOff,LiftOff,True,2,10,27.23601843153699
LiftOff,LiftOff,True,2,11,27.415741532584125
LiftOff,LiftOff,True,2,12,24.364298640620568
LiftOff,LiftOff,True,4,1,22.166498295901526
LiftOff,LiftOff,True,4,2,25.37799718682216
LiftOff,LiftOff,True,4,3,25.812385612419785
LiftOff,LiftOff,True,4,5,32.43619949437594
LiftOff,LiftOff,True,4,6,27.410771587137795
LiftOff,LiftOff,True,4,7,26.55216175511089
LiftOff,LiftOff,True,4,8,27.146707454188636
LiftOff,LiftOff,True,4,9,29.542936220273333
LiftOff,LiftOff,True,4,10,26.78773443639523
LiftOff,LiftOff,True,4,11,22.778185273699936
LiftOff,LiftOff,True,4,12,28.69441580210512
LiftOff,LiftOff,True,5,1,28.987297802556103
LiftOff,LiftOff,True,5,2,31.421804947976863
LiftOff,LiftOff,True,5,3,30.35023684691273
LiftOff,LiftOff,True,5,4,32.42751548472882
LiftOff,LiftOff,True,5,6,37.74648092494288
LiftOff,LiftOff,True,5,7,34.96812127337584
LiftOff,LiftOff,True,5,8,36.573596428842485
LiftOff,LiftOff,True,5,9,36.340202775013644
LiftOff,LiftOff,True,5,10,33.680401433784716
LiftOff,LiftOff,True,5,11,34.26830166167667
LiftOff,LiftOff,True,5,12,35.14560430489049
LiftOff,LiftOff,True,7,1,26.356907959342024
LiftOff,LiftOff,True,7,2,24.074887756635565
LiftOff,LiftOff,True,7,3,28.655101427240396
LiftOff,LiftOff,True,7,4,26.56684341545206
LiftOff,LiftOff,True,7,5,34.95276932397796
LiftOff,LiftOff,True,7,6,28.955346323992348
LiftOff,LiftOff,True,7,8,28.8458196005893
LiftOff,LiftOff,True,7,9,31.022151854744447
LiftOff,LiftOff,True,7,10,31.610286764161998
LiftOff,LiftOff,True,7,11,24.00600872042468
LiftOff,LiftOff,True,7,12,30.316115198809623
LiftOff,LiftOff,True,1,2,22.001262808749203
LiftOff,LiftOff,True,1,3,23.792168211595236
LiftOff,LiftOff,True,1,4,22.148433270265453
LiftOff,LiftOff,True,1,5,28.979123717529227
LiftOff,LiftOff,True,1,6,28.528019100404
LiftOff,LiftOff,True,1,7,26.35520899113259
LiftOff,LiftOff,True,1,8,25.730702194229305
LiftOff,LiftOff,True,1,9,29.455210499841062
LiftOff,LiftOff,True,1,10,25.29503106660834
LiftOff,LiftOff,True,1,11,24.293709360618404
LiftOff,LiftOff,True,1,12,27.15922340660833
LiftOff,LiftOff,True,11,1,24.28817539053412
LiftOff,LiftOff,True,11,2,27.416184232455105
LiftOff,LiftOff,True,11,3,27.736941237448576
LiftOff,LiftOff,True,11,4,22.790873525633614
LiftOff,LiftOff,True,11,5,34.25938926240125
LiftOff,LiftOff,True,11,6,24.441369230731798
LiftOff,LiftOff,True,11,7,24.0028602016985
LiftOff,LiftOff,True,11,8,25.98984561788333
LiftOff,LiftOff,True,11,9,26.259834318497358
LiftOff,LiftOff,True,11,10,27.27605752250424
LiftOff,LiftOff,True,11,12,29.45349769914002
LiftOff,LiftOff,True,6,1,28.51576691826637
LiftOff,LiftOff,True,6,2,28.01587607155033
LiftOff,LiftOff,True,6,3,29.24346510458498
LiftOff,LiftOff,True,6,4,27.41029615542371
LiftOff,LiftOff,True,6,5,37.754288627360545
LiftOff,LiftOff,True,6,7,28.951524191246975
LiftOff,LiftOff,True,6,8,31.272703958777722
LiftOff,LiftOff,True,6,9,31.580164752625787
LiftOff,LiftOff,True,6,10,28.334856907370465
LiftOff,LiftOff,True,6,11,24.442093224260084
LiftOff,LiftOff,True,6,12,30.618892204432512
LiftOff,LiftOff,True,8,1,25.733347860999608
LiftOff,LiftOff,True,8,2,27.85894878716458
LiftOff,LiftOff,True,8,3,27.123116610762683
LiftOff,LiftOff,True,8,4,27.125972616895833
LiftOff,LiftOff,True,8,5,36.58523008343565
LiftOff,LiftOff,True,8,6,31.240479726154952
LiftOff,LiftOff,True,8,7,28.84265931523107
LiftOff,LiftOff,True,8,9,29.45687771051435
LiftOff,LiftOff,True,8,10,31.665937091828955
LiftOff,LiftOff,True,8,11,26.003335284025997
LiftOff,LiftOff,True,8,12,31.273767318028128
LiftOff,LiftOff,True,3,1,23.790672701461837
LiftOff,LiftOff,True,3,2,22.540765048051778
LiftOff,LiftOff,True,3,4,25.813538137785862
LiftOff,LiftOff,True,3,5,30.379809414328665
LiftOff,LiftOff,True,3,6,29.232343548888565
LiftOff,LiftOff,True,3,7,28.640040651564135
LiftOff,LiftOff,True,3,8,27.10064000373737
LiftOff,LiftOff,True,3,9,33.492422697714936
LiftOff,LiftOff,True,3,10,26.797030124226527
LiftOff,LiftOff,True,3,11,27.72571625546019
LiftOff,LiftOff,True,3,12,30.8888745328239
LiftOff,LiftOff,True,9,1,29.461653598184125
LiftOff,LiftOff,True,9,2,32.31147405483987
LiftOff,LiftOff,True,9,3,33.50125561234817
LiftOff,LiftOff,True,9,4,29.528134138448838
LiftOff,LiftOff,True,9,5,36.32593062778674
LiftOff,LiftOff,True,9,6,31.566513150461198
LiftOff,LiftOff,True,9,7,31.009811098050495
LiftOff,LiftOff,True,9,8,29.424751048486172
LiftOff,LiftOff,True,9,10,28.463733546990255
LiftOff,LiftOff,True,9,11,26.25834044341741
LiftOff,LiftOff,True,9,12,36.3526664127477
LiftOff,LiftOff,True,12,1,27.18545674244781
LiftOff,LiftOff,True,12,2,24.34151875690747
LiftOff,LiftOff,True,12,3,30.89262383117042
LiftOff,LiftOff,True,12,4,28.709036474990274
LiftOff,LiftOff,True,12,5,35.13112587547061
LiftOff,LiftOff,True,12,6,30.588978483543364
LiftOff,LiftOff,True,12,7,30.31151519470477
LiftOff,LiftOff,True,12,8,31.29949714124288
LiftOff,LiftOff,True,12,9,36.346289684960304
LiftOff,LiftOff,True,12,10,30.575279769252614
LiftOff,LiftOff,True,12,11,29.453678905993502
LiftOff,LiftOff,True,10,1,25.29162843711191
LiftOff,LiftOff,True,10,2,27.237598743157058
LiftOff,LiftOff,True,10,3,26.78965734441011
LiftOff,LiftOff,True,10,4,26.788363718624545
LiftOff,LiftOff,True,10,5,33.69255391099195
LiftOff,LiftOff,True,10,6,28.327548461382687
LiftOff,LiftOff,True,10,7,31.600758773231266
LiftOff,LiftOff,True,10,8,31.67304853310005
LiftOff,LiftOff,True,10,9,28.43767114695009
LiftOff,LiftOff,True,10,11,27.267716968710435
LiftOff,LiftOff,True,10,12,30.562369080238042
LiftOff,Replace,False,1,2,22.084120551093346
LiftOff,Replace,False,1,3,30.75047295002843
LiftOff,Replace,False,1,4,20.263549846413223
LiftOff,Replace,False,1,5,37.457708457338924
LiftOff,Replace,False,1,6,28.757804056348782
LiftOff,Replace,False,1,7,25.303526807256667
LiftOff,Replace,False,1,8,28.837626770007166
LiftOff,Replace,False,1,9,25.384960267244292
LiftOff,Replace,False,1,10,25.593492045014067
LiftOff,Replace,False,1,11,22.91013439918268
LiftOff,Replace,False,1,12,25.79571815993767
LiftOff,Replace,False,5,1,34.31772485068559
LiftOff,Replace,False,5,2,32.30003689626499
LiftOff,Replace,False,5,3,33.62292660832729
LiftOff,Replace,False,5,4,31.13543950645881
LiftOff,Replace,False,5,6,40.34062809118043
LiftOff,Replace,False,5,7,35.20138251612924
LiftOff,Replace,False,5,8,32.96907111731591
LiftOff,Replace,False,5,9,32.013374185637716
LiftOff,Replace,False,5,10,32.57131290023888
LiftOff,Replace,False,5,11,30.784586343584895
LiftOff,Replace,False,5,12,34.88838913332027
LiftOff,Replace,False,3,1,31.2246610501335
LiftOff,Replace,False,3,2,23.373270067298712
LiftOff,Replace,False,3,4,25.175581859559276
LiftOff,Replace,False,3,5,39.02013206583622
LiftOff,Replace,False,3,6,30.776157570232876
LiftOff,Replace,False,3,7,26.945142515623814
LiftOff,Replace,False,3,8,26.911919961424015
LiftOff,Replace,False,3,9,29.401991912620367
LiftOff,Replace,False,3,10,27.083064471500986
LiftOff,Replace,False,3,11,27.44947260861778
LiftOff,Replace,False,3,12,28.286308704164867
LiftOff,Replace,False,12,1,29.660770282195895
LiftOff,Replace,False,12,2,24.065729560619257
LiftOff,Replace,False,12,3,35.290804614560194
LiftOff,Replace,False,12,4,25.834807159940294
LiftOff,Replace,False,12,5,38.66183905973682
LiftOff,Replace,False,12,6,26.714066143245187
LiftOff,Replace,False,12,7,27.43597230745066
LiftOff,Replace,False,12,8,28.17273014953852
LiftOff,Replace,False,12,9,33.66132556689794
LiftOff,Replace,False,12,10,31.79622262523579
LiftOff,Replace,False,12,11,29.982933470944012
LiftOff,Replace,False,2,1,29.67423007260315
LiftOff,Replace,False,2,3,34.19491791187801
LiftOff,Replace,False,2,4,22.571797076360685
LiftOff,Replace,False,2,5,37.14145671446628
LiftOff,Replace,False,2,6,27.11044527256911
LiftOff,Replace,False,2,7,25.58007473092371
LiftOff,Replace,False,2,8,25.815320215588535
LiftOff,Replace,False,2,9,29.772758451325256
LiftOff,Replace,False,2,10,29.85640358349129
LiftOff,Replace,False,2,11,29.633207262184843
LiftOff,Replace,False,2,12,23.856013195365154
LiftOff,Replace,False,4,1,23.845832065878202
LiftOff,Replace,False,4,2,21.245781614469795
LiftOff,Replace,False,4,3,29.610216618619678
LiftOff,Replace,False,4,5,37.71366880844564
LiftOff,Replace,False,4,6,27.848068627337284
LiftOff,Replace,False,4,7,24.274090411363698
LiftOff,Replace,False,4,8,30.328622089311445
LiftOff,Replace,False,4,9,26.158630723874175
LiftOff,Replace,False,4,10,26.525655285461383
LiftOff,Replace,False,4,11,23.356218803235826
LiftOff,Replace,False,4,12,26.565477256112008
LiftOff,Replace,False,8,1,32.94846378056444
LiftOff,Replace,False,8,2,27.500733581069895
LiftOff,Replace,False,8,3,29.585993272410654
LiftOff,Replace,False,8,4,25.115242675374514
LiftOff,Replace,False,8,5,40.38913490977627
LiftOff,Replace,False,8,6,32.729707168419104
LiftOff,Replace,False,8,7,28.503452825044572
LiftOff,Replace,False,8,9,26.71727708890316
LiftOff,Replace,False,8,10,30.335191280931703
LiftOff,Replace,False,8,11,27.436547538748975
LiftOff,Replace,False,8,12,28.3385009411602
LiftOff,Replace,False,6,1,28.13945358524278
LiftOff,Replace,False,6,2,24.025075795386392
LiftOff,Replace,False,6,3,30.009737816630224
LiftOff,Replace,False,6,4,26.65801849542315
LiftOff,Replace,False,6,5,38.844755636190555
LiftOff,Replace,False,6,7,27.52886140782949
LiftOff,Replace,False,6,8,34.0648089106278
LiftOff,Replace,False,6,9,28.187518143497837
LiftOff,Replace,False,6,10,30.171909917853363
LiftOff,Replace,False,6,11,24.941293314133922
LiftOff,Replace,False,6,12,25.94347175103045
LiftOff,Replace,False,10,1,30.486278959144677
LiftOff,Replace,False,10,2,24.078843517819056
LiftOff,Replace,False,10,3,30.843192412313805
LiftOff,Replace,False,10,4,27.0760808410745
LiftOff,Replace,False,10,5,37.06642734348233
LiftOff,Replace,False,10,6,32.13183707250602
LiftOff,Replace,False,10,7,30.09153518658769
LiftOff,Replace,False,10,8,31.1837474978516
LiftOff,Replace,False,10,9,28.63561954141055
LiftOff,Replace,False,10,11,25.53000861051921
LiftOff,Replace,False,10,12,26.238322054105097
LiftOff,Replace,False,11,1,24.508432262943703
LiftOff,Replace,False,11,2,23.52283115581839
LiftOff,Replace,False,11,3,28.941858161895915
LiftOff,Replace,False,11,4,20.500846396143984
LiftOff,Replace,False,11,5,36.722546185182644
LiftOff,Replace,False,11,6,25.90798738482276
LiftOff,Replace,False,11,7,21.38970866240096
LiftOff,Replace,False,11,8,32.90353015207635
LiftOff,Replace,False,11,9,27.495536240713097
LiftOff,Replace,False,11,10,27.25386102551348
LiftOff,Replace,False,11,12,25.975796706663388
LiftOff,Replace,False,9,1,31.685424604428313
LiftOff,Replace,False,9,2,30.632530601716248
LiftOff,Replace,False,9,3,26.40945645730389
LiftOff,Replace,False,9,4,30.047067874281574
LiftOff,Replace,False,9,5,38.75591053684611
LiftOff,Replace,False,9,6,37.48349569602419
LiftOff,Replace,False,9,7,31.940167413726737
LiftOff,Replace,False,9,8,39.388340296478454
LiftOff,Replace,False,9,10,27.321374750204182
LiftOff,Replace,False,9,11,26.10190606418587
LiftOff,Replace,False,9,12,28.6792716057916
LiftOff,Replace,False,7,1,29.320340948313227
LiftOff,Replace,False,7,2,24.530760884495045
LiftOff,Replace,False,7,3,34.125973289970084
LiftOff,Replace,False,7,4,25.12457073322456
LiftOff,Replace,False,7,5,41.490217060425536
LiftOff,Replace,False,7,6,23.660983346997238
LiftOff,Replace,False,7,8,34.16075771404323
LiftOff,Replace,False,7,9,32.24658447789824
LiftOff,Replace,False,7,10,34.020939296114115
LiftOff,Replace,False,7,11,32.02800781679582
LiftOff,Replace,False,7,12,28.653606210717985
Replace,BothReleased,False,1,2,29.234550338712406
Replace,BothReleased,False,1,3,28.712659653199875
Replace,BothReleased,False,1,4,26.95272411594355
Replace,BothReleased,False,1,5,39.96288082124754
Replace,BothReleased,False,1,6,31.257551898010426
Replace,BothReleased,False,1,7,27.60063085156002
Replace,BothReleased,False,1,8,32.83059541297671
Replace,BothReleased,False,1,9,29.77126987808026
Replace,BothReleased,False,1,10,30.157531927909954
Replace,BothReleased,False,1,11,32.40409050712813
Replace,BothReleased,False,1,12,27.647971921805315
Replace,BothReleased,False,6,1,28.714284705729522
Replace,BothReleased,False,6,2,25.76375678364862
Replace,BothReleased,False,6,3,33.24925706155077
Replace,BothReleased,False,6,4,29.43753405758611
Replace,BothReleased,False,6,5,38.30755529774064
Replace,BothReleased,False,6,7,24.47162024034121
Replace,BothReleased,False,6,8,30.41254229241962
Replace,BothReleased,False,6,9,38.388342181510524
Replace,BothReleased,False,6,10,34.964225893954094
Replace,BothReleased,False,6,11,34.7577096476636
Replace,BothReleased,False,6,12,29.422614467928305
Replace,BothReleased,False,4,1,21.393206092366043
Replace,BothReleased,False,4,2,23.12308968179956
Replace,BothReleased,False,4,3,25.83460406686536
Replace,BothReleased,False,4,5,35.315326188066386
Replace,BothReleased,False,4,6,26.10800430549139
Replace,BothReleased,False,4,7,21.379137094620397
Replace,BothReleased,False,4,8,26.725511916063567
Replace,BothReleased,False,4,9,28.96001226864321
Replace,BothReleased,False,4,10,28.716550325418318
Replace,BothReleased,False,4,11,29.06046191412608
Replace,BothReleased,False,4,12,23.621039056203088
Replace,BothReleased,False,11,1,22.574395442834415
Replace,BothReleased,False,11,2,28.842802782056054
Replace,BothReleased,False,11,3,23.78978697762818
Replace,BothReleased,False,11,4,22.55606179638947
Replace,BothReleased,False,11,5,37.908734119510704
Replace,BothReleased,False,11,6,34.948589444372026
Replace,BothReleased,False,11,7,26.53828967720793
Replace,BothReleased,False,11,8,32.845198478195705
Replace,BothReleased,False,11,9,22.989855821597274
Replace,BothReleased,False,11,10,26.332110846962014
Replace,BothReleased,False,11,12,26.289398255924507
Replace,BothReleased,False,5,1,36.44199942822329
Replace,BothReleased,False,5,2,35.396539527991415
Replace,BothReleased,False,5,3,36.239417080995246
Replace,BothReleased,False,5,4,40.506937065077004
Replace,BothReleased,False,5,6,42.990941813075544
Replace,BothReleased,False,5,7,39.87116555576299
Replace,BothReleased,False,5,8,37.958131558199796
Replace,BothReleased,False,5,9,38.560379273054366
Replace,BothReleased,False,5,10,40.68807117252203
Replace,BothReleased,False,5,11,40.65503629815756
Replace,BothReleased,False,5,12,37.90726691961067
Replace,BothReleased,False,3,1,28.027264983767836
Replace,BothReleased,False,3,2,33.49305888749751
Replace,BothReleased,False,3,4,30.465968232389823
Replace,BothReleased,False,3,5,42.230708148088546
Replace,BothReleased,False,3,6,38.123400484410816
Replace,BothReleased,False,3,7,30.375194797481516
Replace,BothReleased,False,3,8,35.50554757826426
Replace,BothReleased,False,3,9,26.303126297688312
Replace,BothReleased,False,3,10,29.302406180365068
Replace,BothReleased,False,3,11,34.00817092123725
Replace,BothReleased,False,3,12,28.441485362597245
Replace,BothReleased,False,12,1,25.464734278181286
