classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,250,boxcar,4,0.6563010385230391,[8]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6856460586553998,[1]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6648312985121745,[2]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.7264143421987782,[3]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6634754567300755,[4]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6773290700730895,[5]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6922520925012331,[6]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.6596246264024971,[7]
linear-discriminant-analysis,csp,1,250,boxcar,5,0.5949011101927454,[8]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.5919372779958237,[1]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.6190942515150578,[2]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.5861808966155474,[3]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.626479981464127,[4]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.6060957940428079,[5]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.5774247917866503,[6]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.6483531822542125,[7]
linear-discriminant-analysis,csp,1,250,boxcar,6,0.6403635010686776,[8]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.7172610739433258,[1]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.6431065582984784,[2]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.7636721575214073,[3]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.755700591189993,[4]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.772495189911501,[5]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.6368341438850829,[6]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.6906427889839718,[7]
linear-discriminant-analysis,csp,1,250,boxcar,7,0.6823227141222837,[8]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.6709614279613964,[1]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.6959375836881453,[2]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.7050418623330077,[3]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.6530168778176496,[4]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.7333542166244861,[5]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.7143363919536588,[6]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.6346949346219647,[7]
linear-discriminant-analysis,csp,1,300,boxcar,1,0.6739879124305418,[8]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.801284668528011,[1]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.3326941093429287,[2]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.7005920138992643,[3]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.8094554485726054,[4]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.6753170626158393,[5]
linear-discriminant-analysis,csp,1,300,boxcar,2,0.7817396639812763,[6]
